,timestamp-start,timestamp-end,user,message,filename
196,01:51:56.000,01:51:56.900,Fernando Miguel Ruiz De La Cruz,claro,raw_data/presentchats/1_21_setiembre_2020.txt
197,01:53:46.000,01:53:46.900,Fernando Miguel Ruiz De La Cruz,si,raw_data/presentchats/1_21_setiembre_2020.txt
198,01:53:47.000,01:53:47.900,Dante Leonardo Zena Blascano,sí,raw_data/presentchats/1_21_setiembre_2020.txt
199,01:53:50.000,01:53:50.900,Giosue Melo Fung,si,raw_data/presentchats/1_21_setiembre_2020.txt
200,01:53:51.000,01:53:51.900,Marco Antonio Del Rio Perez,si,raw_data/presentchats/1_21_setiembre_2020.txt
201,01:57:34.000,01:57:34.900,Juan Manuel Calvo Rupay,"algo fuerte profe, una caida de rating por ejemplo",raw_data/presentchats/1_21_setiembre_2020.txt
202,01:58:35.000,01:58:35.900,Carla Patricia Valdez Diaz,sii,raw_data/presentchats/1_21_setiembre_2020.txt
203,01:58:41.000,01:58:41.900,Marco Antonio Del Rio Perez,si,raw_data/presentchats/1_21_setiembre_2020.txt
204,01:59:36.000,01:59:36.900,Juan Manuel Calvo Rupay,profe unos tips para la pc,raw_data/presentchats/1_21_setiembre_2020.txt
205,01:59:43.000,01:59:43.900,Carlos Siles Alfaro,viene muy brava la pc?,raw_data/presentchats/1_21_setiembre_2020.txt
206,01:59:43.000,01:59:43.900,Giosue Melo Fung,si profe unos tips,raw_data/presentchats/1_21_setiembre_2020.txt
207,01:59:56.000,01:59:56.900,Fernando Miguel Ruiz De La Cruz,mañana hasta que hora enviamos los ejercicios opcionales,raw_data/presentchats/1_21_setiembre_2020.txt
208,02:00:29.000,02:00:29.900,Andre Alberto Gamarra Grandez,"alex nos dijo que entraría hasta hoy, al menos en parte teorica",raw_data/presentchats/1_21_setiembre_2020.txt
209,02:01:50.000,02:01:50.900,Juan Manuel Calvo Rupay,pulir la intuición,raw_data/presentchats/1_21_setiembre_2020.txt
210,02:02:24.000,02:02:24.900,Dante Leonardo Zena Blascano,gracias profe! ,raw_data/presentchats/1_21_setiembre_2020.txt
211,02:02:28.000,02:02:28.900,Carlos Siles Alfaro,buenaso chau profe gracias,raw_data/presentchats/1_21_setiembre_2020.txt
212,02:02:29.000,02:02:29.900,Andre Alberto Gamarra Grandez,gracias profe,raw_data/presentchats/1_21_setiembre_2020.txt
213,02:02:30.000,02:02:30.900,Giosue Melo Fung,gracias profe,raw_data/presentchats/1_21_setiembre_2020.txt
214,02:02:32.000,02:02:32.900,Miguel Erick Llerena Malpartida,Gracias profe!,raw_data/presentchats/1_21_setiembre_2020.txt
215,02:02:33.000,02:02:33.900,Omar De Jesus Alegria Jimenez,Listo entonces,raw_data/presentchats/1_21_setiembre_2020.txt
216,02:02:34.000,02:02:34.900,Juan Manuel Calvo Rupay,muchas gracias,raw_data/presentchats/1_21_setiembre_2020.txt
217,02:02:34.000,02:02:34.900,Alvaro Alberto Guevara Lazaro,gracias profe,raw_data/presentchats/1_21_setiembre_2020.txt
218,02:02:37.000,02:02:37.900,Carla Patricia Valdez Diaz,okas! Gracias Profe!,raw_data/presentchats/1_21_setiembre_2020.txt
219,02:02:45.000,02:02:45.900,Marco Antonio Del Rio Perez,Gracias profe!,raw_data/presentchats/1_21_setiembre_2020.txt
220,02:02:55.000,02:02:55.900,Dante Leonardo Zena Blascano,👍,raw_data/presentchats/1_21_setiembre_2020.txt
221,02:02:57.000,02:02:57.900,Abril Yuliza Collantes Maturrano,gracias,raw_data/presentchats/1_21_setiembre_2020.txt
222,02:03:00.000,02:03:00.900,Omar De Jesus Alegria Jimenez,Genial ,raw_data/presentchats/1_21_setiembre_2020.txt
223,02:03:00.000,02:03:00.900,Andre Alberto Gamarra Grandez,chau profee,raw_data/presentchats/1_21_setiembre_2020.txt
0,00:00:00.000,00:00:00.900,Omar De Jesus Alegria Jimenez,para que aprendan,raw_data/presentchats/2_26_setiembre_2020.txt
1,00:00:17.000,00:00:17.900,Carlos Siles Alfaro,profe ayer me pusieron recuperacion de 9.30 a 11.30 pm,raw_data/presentchats/2_26_setiembre_2020.txt
2,00:00:24.000,00:00:24.900,Carlos Siles Alfaro,pero me quede jato igual,raw_data/presentchats/2_26_setiembre_2020.txt
3,00:00:30.000,00:00:30.900,Carlos Siles Alfaro,de una clase,raw_data/presentchats/2_26_setiembre_2020.txt
4,00:00:32.000,00:00:32.900,Juan Manuel Calvo Rupay,fin cuanti,raw_data/presentchats/2_26_setiembre_2020.txt
5,00:00:33.000,00:00:33.900,Omar De Jesus Alegria Jimenez,JAJA de Cuanti,raw_data/presentchats/2_26_setiembre_2020.txt
6,00:00:37.000,00:00:37.900,Carlos Siles Alfaro,si,raw_data/presentchats/2_26_setiembre_2020.txt
7,00:00:39.000,00:00:39.900,Omar De Jesus Alegria Jimenez,El profe no aguantó tampoco,raw_data/presentchats/2_26_setiembre_2020.txt
8,00:00:41.000,00:00:41.900,Juan Manuel Calvo Rupay,esta loco el profe,raw_data/presentchats/2_26_setiembre_2020.txt
9,00:00:41.000,00:00:41.900,Carlos Siles Alfaro,no es ilegal eso?,raw_data/presentchats/2_26_setiembre_2020.txt
10,00:00:42.000,00:00:42.900,Dante Leonardo Zena Blascano,asu q abusivos,raw_data/presentchats/2_26_setiembre_2020.txt
11,00:00:44.000,00:00:44.900,Juan Manuel Calvo Rupay,yo me quité,raw_data/presentchats/2_26_setiembre_2020.txt
12,00:00:46.000,00:00:46.900,Omar De Jesus Alegria Jimenez,Duró hasta las 10:50 por ahí,raw_data/presentchats/2_26_setiembre_2020.txt
13,00:00:50.000,00:00:50.900,Carlos Siles Alfaro,me voy al congreso,raw_data/presentchats/2_26_setiembre_2020.txt
14,00:04:27.000,00:04:27.900,Marco Antonio Del Rio Perez,Es por falta de liquidez de PEN en swaps?,raw_data/presentchats/2_26_setiembre_2020.txt
15,00:12:40.000,00:12:40.900,Juan Manuel Calvo Rupay,cual es la idea de recomprar los bonos? osea por que lo haces?,raw_data/presentchats/2_26_setiembre_2020.txt
16,00:13:26.000,00:13:26.900,Juan Manuel Calvo Rupay,osea las tasas bajaron?,raw_data/presentchats/2_26_setiembre_2020.txt
17,00:15:09.000,00:15:09.900,Marco Antonio Del Rio Perez,Pero si recompras los bonos a precio de mercado no tendrías un beneficio nulo si te refinancias?,raw_data/presentchats/2_26_setiembre_2020.txt
18,00:15:33.000,00:15:33.900,Carlos Siles Alfaro,osea es para aprovechar el momento y asegurate a un pequeño premium=,raw_data/presentchats/2_26_setiembre_2020.txt
19,00:15:36.000,00:15:36.900,Carlos Siles Alfaro,?*,raw_data/presentchats/2_26_setiembre_2020.txt
20,00:20:33.000,00:20:33.900,Andre Alberto Gamarra Grandez,Las curva libor en el momento bajo,raw_data/presentchats/2_26_setiembre_2020.txt
21,00:20:36.000,00:20:36.900,Omar De Jesus Alegria Jimenez,Puede haber sido que la Libor cayó,raw_data/presentchats/2_26_setiembre_2020.txt
22,00:20:44.000,00:20:44.900,Marco Antonio Del Rio Perez,Se suscribieron en el mismo momento o sólo vencen en el mismo año?,raw_data/presentchats/2_26_setiembre_2020.txt
23,00:21:08.000,00:21:08.900,Omar De Jesus Alegria Jimenez,Un MTM positivo para la empresa anterior?,raw_data/presentchats/2_26_setiembre_2020.txt
24,00:21:49.000,00:21:49.900,Marco Antonio Del Rio Perez,Podría ser lo que dijiste antes que Citibank se puede financiar a Libor y los otros bancos de Peru no así que tienen que cobrar más spread?,raw_data/presentchats/2_26_setiembre_2020.txt
25,00:26:43.000,00:26:43.900,Dante Leonardo Zena Blascano,sí,raw_data/presentchats/2_26_setiembre_2020.txt
26,00:26:48.000,00:26:48.900,Omar De Jesus Alegria Jimenez,Una vez más por favor,raw_data/presentchats/2_26_setiembre_2020.txt
27,00:26:56.000,00:26:56.900,Omar De Jesus Alegria Jimenez,parpadeé,raw_data/presentchats/2_26_setiembre_2020.txt
28,00:27:46.000,00:27:46.900,Omar De Jesus Alegria Jimenez,Sí ,raw_data/presentchats/2_26_setiembre_2020.txt
29,00:28:13.000,00:28:13.900,Omar De Jesus Alegria Jimenez,sí,raw_data/presentchats/2_26_setiembre_2020.txt
30,00:28:21.000,00:28:21.900,Marco Antonio Del Rio Perez,si,raw_data/presentchats/2_26_setiembre_2020.txt
31,00:28:22.000,00:28:22.900,Juan Manuel Calvo Rupay,el 3.10 era el promedio de la libor para una ventana de 5y no?,raw_data/presentchats/2_26_setiembre_2020.txt
32,00:28:52.000,00:28:52.900,Juan Manuel Calvo Rupay,okok,raw_data/presentchats/2_26_setiembre_2020.txt
33,00:29:01.000,00:29:01.900,Juan Manuel Calvo Rupay,pero la deuda es de 5y?,raw_data/presentchats/2_26_setiembre_2020.txt
34,00:29:20.000,00:29:20.900,Juan Manuel Calvo Rupay,listo,raw_data/presentchats/2_26_setiembre_2020.txt
35,00:30:31.000,00:30:31.900,Omar De Jesus Alegria Jimenez,MTM negativo unwindeado?,raw_data/presentchats/2_26_setiembre_2020.txt
36,00:30:31.000,00:30:31.900,Marco Antonio Del Rio Perez,no era fwd starting?,raw_data/presentchats/2_26_setiembre_2020.txt
37,00:30:44.000,00:30:44.900,Juan Manuel Calvo Rupay,la vida no es fair,raw_data/presentchats/2_26_setiembre_2020.txt
38,00:30:52.000,00:30:52.900,Juan Manuel Calvo Rupay,no mentira,raw_data/presentchats/2_26_setiembre_2020.txt
39,00:30:52.000,00:30:52.900,Omar De Jesus Alegria Jimenez,Es culpa de Vizcarra,raw_data/presentchats/2_26_setiembre_2020.txt
40,00:31:00.000,00:31:00.900,Juan Manuel Calvo Rupay,algo debe haber ahí,raw_data/presentchats/2_26_setiembre_2020.txt
41,00:31:02.000,00:31:02.900,Juan Manuel Calvo Rupay,claro,raw_data/presentchats/2_26_setiembre_2020.txt
42,00:32:05.000,00:32:05.900,Carla Patricia Valdez Diaz,comisiones?,raw_data/presentchats/2_26_setiembre_2020.txt
43,00:32:31.000,00:32:31.900,Omar De Jesus Alegria Jimenez,Para cubrir otros riesgos del banco?,raw_data/presentchats/2_26_setiembre_2020.txt
44,00:32:37.000,00:32:37.900,Juan Manuel Calvo Rupay,debe tener algún beneficio para unacem,raw_data/presentchats/2_26_setiembre_2020.txt
45,00:32:42.000,00:32:42.900,Marco Antonio Del Rio Perez,Refinanciacion de una deuda pasada incluida en la tasa?,raw_data/presentchats/2_26_setiembre_2020.txt
46,00:32:46.000,00:32:46.900,Andre Alberto Gamarra Grandez,Tal vez incluian alguna opcion que daban mas riesgo al banco,raw_data/presentchats/2_26_setiembre_2020.txt
47,00:33:00.000,00:33:00.900,Dante Leonardo Zena Blascano,cash flow swap?,raw_data/presentchats/2_26_setiembre_2020.txt
48,00:33:07.000,00:33:07.900,Dante Leonardo Zena Blascano,aunq no,raw_data/presentchats/2_26_setiembre_2020.txt
49,00:33:11.000,00:33:11.900,Carla Patricia Valdez Diaz,un seguro?,raw_data/presentchats/2_26_setiembre_2020.txt
50,00:33:12.000,00:33:12.900,Dante Leonardo Zena Blascano,porque seería mas alta la tasa,raw_data/presentchats/2_26_setiembre_2020.txt
51,00:34:36.000,00:34:36.900,Marco Antonio Del Rio Perez,Debería estar ganando por otro lado,raw_data/presentchats/2_26_setiembre_2020.txt
52,00:34:37.000,00:34:37.900,Dante Leonardo Zena Blascano,está ganando con la swap ,raw_data/presentchats/2_26_setiembre_2020.txt
53,00:34:40.000,00:34:40.900,Omar De Jesus Alegria Jimenez,O sea,raw_data/presentchats/2_26_setiembre_2020.txt
54,00:34:44.000,00:34:44.900,Dante Leonardo Zena Blascano,ahh por el accounting creo,raw_data/presentchats/2_26_setiembre_2020.txt
55,00:34:50.000,00:34:50.900,Omar De Jesus Alegria Jimenez,?,raw_data/presentchats/2_26_setiembre_2020.txt
56,00:35:10.000,00:35:10.900,Juan Manuel Calvo Rupay,260 - 175,raw_data/presentchats/2_26_setiembre_2020.txt
57,00:35:43.000,00:35:43.900,Marco Antonio Del Rio Perez,A ya es el caso que Citi suscribe el prestamo y el swap?,raw_data/presentchats/2_26_setiembre_2020.txt
58,00:39:32.000,00:39:32.900,Carla Patricia Valdez Diaz,en ese lapso fue la adquisicion de cementos portland?,raw_data/presentchats/2_26_setiembre_2020.txt
59,00:40:54.000,00:40:54.900,Juan Manuel Calvo Rupay,por que duration de 4?,raw_data/presentchats/2_26_setiembre_2020.txt
60,00:41:59.000,00:41:59.900,Juan Manuel Calvo Rupay,ok profe,raw_data/presentchats/2_26_setiembre_2020.txt
61,00:42:56.000,00:42:56.900,Dante Leonardo Zena Blascano,del pv01*el mov,raw_data/presentchats/2_26_setiembre_2020.txt
62,00:43:14.000,00:43:14.900,Juan Manuel Calvo Rupay,ajá,raw_data/presentchats/2_26_setiembre_2020.txt
63,00:44:57.000,00:44:57.900,Juan Manuel Calvo Rupay,el MtM  negativo en los EEFF va positivo?,raw_data/presentchats/2_26_setiembre_2020.txt
64,00:45:33.000,00:45:33.900,Juan Manuel Calvo Rupay,okok,raw_data/presentchats/2_26_setiembre_2020.txt
65,00:47:25.000,00:47:25.900,Dante Leonardo Zena Blascano,sí,raw_data/presentchats/2_26_setiembre_2020.txt
66,00:47:28.000,00:47:28.900,Marco Antonio Del Rio Perez,si,raw_data/presentchats/2_26_setiembre_2020.txt
67,00:47:36.000,00:47:36.900,Carla Patricia Valdez Diaz,si,raw_data/presentchats/2_26_setiembre_2020.txt
68,00:47:50.000,00:47:50.900,Juan Manuel Calvo Rupay,osea sería un movimiento en la curva que nunca se dio pero te lo están cobrando,raw_data/presentchats/2_26_setiembre_2020.txt
69,00:51:01.000,00:51:01.900,Dante Leonardo Zena Blascano,al 4.29 hay que sumarle el spread,raw_data/presentchats/2_26_setiembre_2020.txt
70,00:51:25.000,00:51:25.900,Dante Leonardo Zena Blascano,ahh,raw_data/presentchats/2_26_setiembre_2020.txt
71,00:53:27.000,00:53:27.900,Marco Antonio Del Rio Perez,Eso significa que el MtM del swap de citi para la empresa fue negativo cuando se suscribió?,raw_data/presentchats/2_26_setiembre_2020.txt
72,00:53:30.000,00:53:30.900,Omar De Jesus Alegria Jimenez,Más o menos profe,raw_data/presentchats/2_26_setiembre_2020.txt
73,00:55:49.000,00:55:49.900,Juan Manuel Calvo Rupay,"esos 2.3MM no aparecieron en el primer mes, más bien estuvieron al inicio",raw_data/presentchats/2_26_setiembre_2020.txt
74,00:55:51.000,00:55:51.900,Juan Manuel Calvo Rupay,okok,raw_data/presentchats/2_26_setiembre_2020.txt
75,00:56:02.000,00:56:02.900,Juan Manuel Calvo Rupay,clarísimo,raw_data/presentchats/2_26_setiembre_2020.txt
76,00:59:19.000,00:59:19.900,Omar De Jesus Alegria Jimenez,Claro,raw_data/presentchats/2_26_setiembre_2020.txt
77,00:59:55.000,00:59:55.900,Omar De Jesus Alegria Jimenez,Eso es lo que no me quedaba claro,raw_data/presentchats/2_26_setiembre_2020.txt
78,01:00:09.000,01:00:09.900,Dante Leonardo Zena Blascano,pero igual cierran el deal pq no tienen mejores opciones?,raw_data/presentchats/2_26_setiembre_2020.txt
79,01:00:28.000,01:00:28.900,Omar De Jesus Alegria Jimenez,Ah... ,raw_data/presentchats/2_26_setiembre_2020.txt
80,01:00:42.000,01:00:42.900,Omar De Jesus Alegria Jimenez,Porque Scotia no cobró ni cerca a lo que Citi,raw_data/presentchats/2_26_setiembre_2020.txt
81,01:00:43.000,01:00:43.900,Juan Manuel Calvo Rupay,es la tasa enana,raw_data/presentchats/2_26_setiembre_2020.txt
82,01:01:04.000,01:01:04.900,Juan Manuel Calvo Rupay,"eso dice que no siempre el MtM te dicta el ""beneficio""",raw_data/presentchats/2_26_setiembre_2020.txt
83,01:01:07.000,01:01:07.900,Omar De Jesus Alegria Jimenez,"Claro, claro",raw_data/presentchats/2_26_setiembre_2020.txt
84,01:03:59.000,01:03:59.900,Omar De Jesus Alegria Jimenez,De acuerdo,raw_data/presentchats/2_26_setiembre_2020.txt
85,01:05:19.000,01:05:19.900,Omar De Jesus Alegria Jimenez,"Si le hicieron un Swap más ventajoso a esos loans, tal vez sí",raw_data/presentchats/2_26_setiembre_2020.txt
86,01:05:48.000,01:05:48.900,Carla Patricia Valdez Diaz,para beneficiarse del tipo de cambio,raw_data/presentchats/2_26_setiembre_2020.txt
87,01:05:52.000,01:05:52.900,Marco Antonio Del Rio Perez,Alinean sus ingresos y gastos de intereses en la misma moneda,raw_data/presentchats/2_26_setiembre_2020.txt
88,01:06:06.000,01:06:06.900,Omar De Jesus Alegria Jimenez,en soles,raw_data/presentchats/2_26_setiembre_2020.txt
89,01:06:07.000,01:06:07.900,Marco Antonio Del Rio Perez,Soles?,raw_data/presentchats/2_26_setiembre_2020.txt
90,01:06:22.000,01:06:22.900,Omar De Jesus Alegria Jimenez,Cierto cierto ,raw_data/presentchats/2_26_setiembre_2020.txt
91,01:06:45.000,01:06:45.900,Omar De Jesus Alegria Jimenez,Sí lo dijiste profe,raw_data/presentchats/2_26_setiembre_2020.txt
92,01:06:48.000,01:06:48.900,Omar De Jesus Alegria Jimenez,al principio,raw_data/presentchats/2_26_setiembre_2020.txt
93,01:07:30.000,01:07:30.900,Marco Antonio Del Rio Perez,Tipo de cambio bajo hace varios años?,raw_data/presentchats/2_26_setiembre_2020.txt
94,01:07:30.000,01:07:30.900,Omar De Jesus Alegria Jimenez,Porque el mercado ofrecía dólares ,raw_data/presentchats/2_26_setiembre_2020.txt
95,01:07:31.000,01:07:31.900,Juan Manuel Calvo Rupay,mejor tasa en usd,raw_data/presentchats/2_26_setiembre_2020.txt
96,01:07:48.000,01:07:48.900,Omar De Jesus Alegria Jimenez,liquidez baja en soles,raw_data/presentchats/2_26_setiembre_2020.txt
97,01:07:51.000,01:07:51.900,Dante Leonardo Zena Blascano,no había demanda por pen fácil,raw_data/presentchats/2_26_setiembre_2020.txt
98,01:10:22.000,01:10:22.900,Marco Antonio Del Rio Perez,si,raw_data/presentchats/2_26_setiembre_2020.txt
99,01:10:34.000,01:10:34.900,Miguel Erick Llerena Malpartida,si,raw_data/presentchats/2_26_setiembre_2020.txt
100,01:10:37.000,01:10:37.900,Dante Leonardo Zena Blascano,si,raw_data/presentchats/2_26_setiembre_2020.txt
101,01:11:43.000,01:11:43.900,Juan Manuel Calvo Rupay,como es eso?,raw_data/presentchats/2_26_setiembre_2020.txt
102,01:12:17.000,01:12:17.900,Dante Leonardo Zena Blascano,tendrías  q comparar esa efectiva con la swap rate q setearías,raw_data/presentchats/2_26_setiembre_2020.txt
103,01:13:27.000,01:13:27.900,Juan Manuel Calvo Rupay,5.algo,raw_data/presentchats/2_26_setiembre_2020.txt
104,01:17:22.000,01:17:22.900,Dante Leonardo Zena Blascano,sí,raw_data/presentchats/2_26_setiembre_2020.txt
105,01:17:33.000,01:17:33.900,Juan Manuel Calvo Rupay,si,raw_data/presentchats/2_26_setiembre_2020.txt
106,01:17:41.000,01:17:41.900,Marco Antonio Del Rio Perez,si,raw_data/presentchats/2_26_setiembre_2020.txt
107,01:17:43.000,01:17:43.900,Omar De Jesus Alegria Jimenez,"Sí, seguimos",raw_data/presentchats/2_26_setiembre_2020.txt
108,01:17:48.000,01:17:48.900,Carla Patricia Valdez Diaz,seguimos,raw_data/presentchats/2_26_setiembre_2020.txt
109,01:19:13.000,01:19:13.900,Dante Leonardo Zena Blascano,6.18,raw_data/presentchats/2_26_setiembre_2020.txt
110,01:20:02.000,01:20:02.900,Omar De Jesus Alegria Jimenez,Es peor,raw_data/presentchats/2_26_setiembre_2020.txt
111,01:20:03.000,01:20:03.900,Dante Leonardo Zena Blascano,peor creo,raw_data/presentchats/2_26_setiembre_2020.txt
112,01:20:07.000,01:20:07.900,Dante Leonardo Zena Blascano,porque sale más cara,raw_data/presentchats/2_26_setiembre_2020.txt
113,01:20:08.000,01:20:08.900,Juan Manuel Calvo Rupay,peor,raw_data/presentchats/2_26_setiembre_2020.txt
114,01:20:10.000,01:20:10.900,Omar De Jesus Alegria Jimenez,La otra era de 4 y algo,raw_data/presentchats/2_26_setiembre_2020.txt
115,01:22:24.000,01:22:24.900,Dante Leonardo Zena Blascano,creo que era mayor la tasa tb,raw_data/presentchats/2_26_setiembre_2020.txt
116,01:22:45.000,01:22:45.900,Dante Leonardo Zena Blascano,ok,raw_data/presentchats/2_26_setiembre_2020.txt
117,01:22:45.000,01:22:45.900,Carla Patricia Valdez Diaz,okas,raw_data/presentchats/2_26_setiembre_2020.txt
118,01:22:51.000,01:22:51.900,Juan Manuel Calvo Rupay,claro,raw_data/presentchats/2_26_setiembre_2020.txt
119,01:27:07.000,01:27:07.900,Juan Manuel Calvo Rupay,si,raw_data/presentchats/2_26_setiembre_2020.txt
120,01:27:08.000,01:27:08.900,Andre Alberto Gamarra Grandez,si ,raw_data/presentchats/2_26_setiembre_2020.txt
121,01:27:09.000,01:27:09.900,Carlos Siles Alfaro,sip,raw_data/presentchats/2_26_setiembre_2020.txt
122,01:27:10.000,01:27:10.900,Marco Antonio Del Rio Perez,si,raw_data/presentchats/2_26_setiembre_2020.txt
123,01:28:02.000,01:28:02.900,Juan Manuel Calvo Rupay,depende del rate,raw_data/presentchats/2_26_setiembre_2020.txt
124,01:28:04.000,01:28:04.900,Marco Antonio Del Rio Perez,Las tasas en PEN no son en general más altas que las tasas USD?,raw_data/presentchats/2_26_setiembre_2020.txt
125,01:28:06.000,01:28:06.900,Omar De Jesus Alegria Jimenez,Depende de las expectativas del tc,raw_data/presentchats/2_26_setiembre_2020.txt
126,01:29:42.000,01:29:42.900,Dante Leonardo Zena Blascano,4.2,raw_data/presentchats/2_26_setiembre_2020.txt
127,01:30:03.000,01:30:03.900,Dante Leonardo Zena Blascano,profe de donde salio el 2.6?,raw_data/presentchats/2_26_setiembre_2020.txt
128,01:30:07.000,01:30:07.900,Dante Leonardo Zena Blascano,sii jaja,raw_data/presentchats/2_26_setiembre_2020.txt
129,01:30:22.000,01:30:22.900,Dante Leonardo Zena Blascano,ah ok,raw_data/presentchats/2_26_setiembre_2020.txt
130,01:30:55.000,01:30:55.900,Carla Patricia Valdez Diaz,porq no hicieron eso si era mucho mejor?,raw_data/presentchats/2_26_setiembre_2020.txt
131,01:31:07.000,01:31:07.900,Omar De Jesus Alegria Jimenez,Riesgo tc,raw_data/presentchats/2_26_setiembre_2020.txt
132,01:31:27.000,01:31:27.900,Carla Patricia Valdez Diaz,siisi,raw_data/presentchats/2_26_setiembre_2020.txt
133,01:33:00.000,01:33:00.900,Juan Manuel Calvo Rupay,puede repetir profe,raw_data/presentchats/2_26_setiembre_2020.txt
134,01:33:01.000,01:33:01.900,Marco Antonio Del Rio Perez,Profe puede repetir?,raw_data/presentchats/2_26_setiembre_2020.txt
135,01:33:04.000,01:33:04.900,Carla Patricia Valdez Diaz,un poco mas de tiempo,raw_data/presentchats/2_26_setiembre_2020.txt
136,01:33:54.000,01:33:54.900,Juan Manuel Calvo Rupay,un word nomás no?,raw_data/presentchats/2_26_setiembre_2020.txt
137,01:34:04.000,01:34:04.900,Juan Manuel Calvo Rupay,así altoque,raw_data/presentchats/2_26_setiembre_2020.txt
138,01:34:21.000,01:34:21.900,Dante Leonardo Zena Blascano,listo profe,raw_data/presentchats/2_26_setiembre_2020.txt
139,01:34:21.000,01:34:21.900,Juan Manuel Calvo Rupay,gracias profe,raw_data/presentchats/2_26_setiembre_2020.txt
140,01:34:23.000,01:34:23.900,Dante Leonardo Zena Blascano,gracias,raw_data/presentchats/2_26_setiembre_2020.txt
141,01:34:26.000,01:34:26.900,Miguel Erick Llerena Malpartida,Gracias,raw_data/presentchats/2_26_setiembre_2020.txt
142,01:34:26.000,01:34:26.900,Marco Antonio Del Rio Perez,gracias profe,raw_data/presentchats/2_26_setiembre_2020.txt
0,00:00:02.000,00:00:02.900,Fernando Miguel Ruiz De La Cruz,fui a sodimac a hacer market research,raw_data/presentchats/3_28_setiembre_2020.txt
1,00:00:25.000,00:00:25.900,Fernando Miguel Ruiz De La Cruz,unos productos de la chamba,raw_data/presentchats/3_28_setiembre_2020.txt
2,00:00:27.000,00:00:27.900,Dante Leonardo Zena Blascano,hola profe,raw_data/presentchats/3_28_setiembre_2020.txt
3,00:00:57.000,00:00:57.900,Abril Yuliza Collantes Maturrano,XD,raw_data/presentchats/3_28_setiembre_2020.txt
4,00:02:22.000,00:02:22.900,Fernando Miguel Ruiz De La Cruz,"dicen que la mayoría ya se contagió, pero a la mayoría les da levemente, eso ""dicen""...",raw_data/presentchats/3_28_setiembre_2020.txt
5,00:02:25.000,00:02:25.900,Dante Leonardo Zena Blascano,sí,raw_data/presentchats/3_28_setiembre_2020.txt
6,00:02:41.000,00:02:41.900,Carlos Siles Alfaro,Hola profe,raw_data/presentchats/3_28_setiembre_2020.txt
7,00:03:15.000,00:03:15.900,Carlos Siles Alfaro,yo me lamento por no llenar todos las opciones multiples,raw_data/presentchats/3_28_setiembre_2020.txt
8,00:03:15.000,00:03:15.900,Juan Manuel Calvo Rupay,porque me equivoqué en tonterias jajaj,raw_data/presentchats/3_28_setiembre_2020.txt
9,00:03:20.000,00:03:20.900,Omar De Jesus Alegria Jimenez,Esa pc estaba para trabajo grupal profe,raw_data/presentchats/3_28_setiembre_2020.txt
10,00:03:29.000,00:03:29.900,Carla Patricia Valdez Diaz,el parcial sera mismo nivel de la pc?,raw_data/presentchats/3_28_setiembre_2020.txt
11,00:03:40.000,00:03:40.900,Carlos Siles Alfaro,ala jajjaa,raw_data/presentchats/3_28_setiembre_2020.txt
12,00:03:40.000,00:03:40.900,Juan Manuel Calvo Rupay,JAJAJAJA,raw_data/presentchats/3_28_setiembre_2020.txt
13,00:03:41.000,00:03:41.900,Dante Leonardo Zena Blascano,noo,raw_data/presentchats/3_28_setiembre_2020.txt
14,00:03:42.000,00:03:42.900,Omar De Jesus Alegria Jimenez,Ah el parcial sí ,raw_data/presentchats/3_28_setiembre_2020.txt
15,00:03:44.000,00:03:44.900,Carlos Siles Alfaro,retiro de ciclo de una ,raw_data/presentchats/3_28_setiembre_2020.txt
16,00:03:47.000,00:03:47.900,Omar De Jesus Alegria Jimenez,y la pc una papaya,raw_data/presentchats/3_28_setiembre_2020.txt
17,00:03:50.000,00:03:50.900,Marco Antonio Del Rio Perez,jajajaj,raw_data/presentchats/3_28_setiembre_2020.txt
18,00:03:53.000,00:03:53.900,Carla Patricia Valdez Diaz,😰,raw_data/presentchats/3_28_setiembre_2020.txt
19,00:04:10.000,00:04:10.900,Andre Alberto Gamarra Grandez,Todos estamos tristes profe,raw_data/presentchats/3_28_setiembre_2020.txt
20,00:04:12.000,00:04:12.900,Andre Alberto Gamarra Grandez,Jajaja,raw_data/presentchats/3_28_setiembre_2020.txt
21,00:04:35.000,00:04:35.900,Andre Alberto Gamarra Grandez,Les voy a dar un anuncio motivacional al final de la clase,raw_data/presentchats/3_28_setiembre_2020.txt
22,00:04:36.000,00:04:36.900,Fernando Miguel Ruiz De La Cruz,un motivational speech,raw_data/presentchats/3_28_setiembre_2020.txt
23,00:04:37.000,00:04:37.900,Omar De Jesus Alegria Jimenez,Ni memes nos ha rotado ,raw_data/presentchats/3_28_setiembre_2020.txt
24,00:04:39.000,00:04:39.900,Fernando Miguel Ruiz De La Cruz,porfa,raw_data/presentchats/3_28_setiembre_2020.txt
25,00:04:56.000,00:04:56.900,Andre Alberto Gamarra Grandez,Jaja no se profe ,raw_data/presentchats/3_28_setiembre_2020.txt
26,00:04:58.000,00:04:58.900,Andre Alberto Gamarra Grandez,5 min maximo,raw_data/presentchats/3_28_setiembre_2020.txt
27,00:05:19.000,00:05:19.900,Andre Alberto Gamarra Grandez,Anotado profe ,raw_data/presentchats/3_28_setiembre_2020.txt
28,00:05:20.000,00:05:20.900,Dante Leonardo Zena Blascano,jajaj,raw_data/presentchats/3_28_setiembre_2020.txt
